QUEST_LV_0300_20161118_001048	是來見我的嗎？{nl}你是誰呢？
QUEST_LV_0300_20161118_001049	是啟示者啊！{nl}現在能說更清楚點嗎？
QUEST_LV_0300_20161118_001050	這些城牆居然都是用來防備神樹之日...{nl}在內城壁第8區域打聽出那些的話，在這裡搞不好可以找到其他線索。
QUEST_LV_0300_20161118_001051	{nl}是怎麼防備神樹之日的...{nl}要一起調查嗎？
QUEST_LV_0300_20161118_001052	那麼首先，想調查內城壁第9區域的話，需要指揮室裡的資料。{nl}但指揮室裡有許多怪物，不容易接近。
QUEST_LV_0300_20161118_001053	你要一起調查嗎？{nl}真的太謝謝你了！
QUEST_LV_0300_20161118_001054	{nl}進入指揮室的話，會有記錄此處設備情報的管理文件。{nl}找到那個給我就行了。
QUEST_LV_0300_20161118_001055	怪物具有攻擊性請小心！
QUEST_LV_0300_20161118_001056	管理文件啊..
QUEST_LV_0300_20161118_001057	{nl}啊，找到了啊！{nl}請給我讓我來看看。
QUEST_LV_0300_20161118_001058	依據這份管理文件，剛好附近有值得調查的地方啊。{nl}嗯，還有...
QUEST_LV_0300_20161118_001059	{nl}在我更仔細閱讀管理文件時，你能在管理室找出透明魔法卷軸給我嗎？{nl}以後想調查的話，會需要透明魔法卷軸。
QUEST_LV_0300_20161118_001060	在你回來之前，我就在管理文件上標示需要的內容。
QUEST_LV_0300_20161118_001061	仔細閱讀管理文件的話，好像就能掌握應該調查哪裡。
QUEST_LV_0300_20161118_001062	你找來啦。{nl}拜託啟示者時，其實我很擔心不見的話該怎麼辦。
QUEST_LV_0300_20161118_001063	{nl}其實一開始調查這裡時，怪物沒這麼多。{nl}所以找出透明魔法卷軸時，沒有馬上拿過來。
QUEST_LV_0300_20161118_001064	{nl}但是真正需要時，因為怪物們的妨礙...{nl}啟示者願意幫忙，真是太謝天謝地了！
QUEST_LV_0300_20161118_001065	我在管理文件標示了一定要觀察的地方及重要的內容。{nl}拿著這個調查就行了。{nl}
QUEST_LV_0300_20161118_001066	而且一定要帶透明魔法卷軸去。{nl}因為要用於最先調查的衝擊吸收魔法陣。
QUEST_LV_0300_20161118_001067	我在這裡稍微準備後，會往另一邊去。{nl}調查結束的話就見面吧。
QUEST_LV_0300_20161118_001068	光啟示者來，事情就進展這麼快...{nl}真是厲害的人啊。
QUEST_LV_0300_20161118_001069	唉呀你來了！{nl}我也才剛到呢！
QUEST_LV_0300_20161118_001070	{nl}標示處你都調查過了嗎？
QUEST_LV_0300_20161118_001071	這麼多的話，感覺好像能推理出什麼。{nl}就一一地推理吧。
QUEST_LV_0300_20161118_001072	結果這個三重城牆沒辦法阻擋神樹之日。{nl}與其說防備很弱，倒不如說準備得很徹底，但沒有好好使用。
QUEST_LV_0300_20161118_001073	{nl}不過到底為什麼沒辦法阻擋呢？{nl}好像是哪裡沒調查到吧。
QUEST_LV_0300_20161118_001074	我很在意一個地方。{nl}但因為那裡怪物太多，而沒辦法調查...
QUEST_LV_0300_20161118_001075	{nl}那裡還留下什麼嗎？{nl}是那邊的會議室。
QUEST_LV_0300_20161118_001076	會議室全被怪物們翻亂了。{nl}它們搞不好擁有線索...要不要消滅它們呢？
QUEST_LV_0300_20161118_001077	預言了日期，也準備得很徹底，居然不發動...{nl}這個三重城牆的神樹之日的對策啊。
QUEST_LV_0300_20161118_001078	{nl}好令人擔心呢。
QUEST_LV_0300_20161118_001079	這.. 是命令書呢！.{nl}
QUEST_LV_0300_20161118_001080	不過有點奇怪。{nl}我怎麼想都無法理解這裡寫的內容。
QUEST_LV_0300_20161118_001081	{nl}不覺得好像是守護並管理這裡的人故意全弄散的嗎？
QUEST_LV_0300_20161118_001082	{nl}搞不好是誰故意妨礙的。{nl}若這個命令書是要讓神樹之日的對策無法成功的話...{nl}
QUEST_LV_0300_20161118_001083	那麼機密設備說明書出現的外城壁核心裡，應該也會有什麼重要的要素。{nl}見到外城壁第9區域的奎波爾後，把機密設備說明書給她看吧。{nl}她叫作密爾達。
QUEST_LV_0300_20161118_001084	奎波爾 密爾達
QUEST_LV_0300_20161118_001085	這個三重城牆是為了防備神樹之日而建立的...{nl}但不知道因為什麼原因，無法徹底發揮對策啊。
QUEST_LV_0300_20161118_001086	{nl}啊，我忘了打招呼了。{nl}我是正在調查外城壁第9區域的密爾達。
QUEST_LV_0300_20161118_001087	{nl}如你所聽到的，這裡有所謂核心的地方。{nl}大概調查完核心的話，就能知道為什麼神樹之日的對策無法發揮了。
QUEST_LV_0300_20161118_001088	{nl}但是核心受到多重保護，還有各種原因...所以並不容易調查。
QUEST_LV_0300_20161118_001089	對。{nl}所以我也很難隨便到處走動。{nl}先消滅這附近的怪物再說吧。
QUEST_LV_0300_20161118_001090	怪物們太有攻擊性了。{nl}好像有什麼問題。
QUEST_LV_0300_20161118_001091	這樣下去沒完沒了。{nl}好像被什麼牽引著，怪物們都往外城壁第9區域來了。
QUEST_LV_0300_20161118_001092	{nl}要不是有什麼原因的話，怎麼可能...
QUEST_LV_0300_20161118_001093	我把我有空就寫下的調查紀錄給你。{nl}能寫的我都寫下了。{nl}
QUEST_LV_0300_20161118_001094	雖然因為怪物，我很難再繼續到處走動...{nl}若是啟示者的話，憑我的調查紀錄及機密設備說明書就充分能調查核心了。
QUEST_LV_0300_20161118_001095	不過還是要小心，{nl}漸漸有更強的怪物聚集過來了。
QUEST_LV_0300_20161118_001096	到底是因為什麼，怪物們才這樣聚集過來了？
QUEST_LV_0300_20161118_001097	你帶核心來啦！{nl}究竟...感覺得到拉伊瑪女神的強大力量。
QUEST_LV_0300_20161118_001098	{nl}這樣的話，感覺能破壞所有三重城牆，看起來很危險...{nl}但是...
QUEST_LV_0300_20161118_001099	{nl}感覺有甚麼很可疑的地方。
QUEST_LV_0300_20161118_001100	{nl}充滿魔族的邪惡氣息。{nl}這是建立核心後，被魔氣汙染的痕跡...
QUEST_LV_0300_20161118_001101	{nl}魔族好像介入了！{nl}得快點告訴優雷這件事！
QUEST_LV_0300_20161118_001102	我得在這裡找找淨化這個核心的方法了。{nl}搞不好這個核心會成為拯救世界，免於神樹傷害的鑰匙。
QUEST_LV_0300_20161118_001103	還有看出甚麼了嗎？
QUEST_LV_0300_20161118_001104	希望圍繞核心的拉伊瑪女神的力量能再次甦醒…
QUEST_LV_0300_20161118_001105	擁有拉伊瑪女神強大力量的核心...{nl}但好像被魔氣汙染了對吧？
QUEST_LV_0300_20161118_001106	{nl}我看線索紙條，打聽了很多啊。{nl}就一一整理看看吧。
QUEST_LV_0300_20161118_001107	現在要進入結論的部分了。
QUEST_LV_0300_20161118_001108	拉伊瑪女神預知了神樹之日...而其對策就是建了這個三重城牆...{nl}但因為魔族的介入，對策一個也沒發揮...
QUEST_LV_0300_20161118_001109	{nl}至少現在多虧啟示者能發現這個事實，這也是她的預言嗎...？
QUEST_LV_0300_20161118_001110	{nl}我們奎波爾現在得淨化核心的魔器了。{nl}因為利用核心裡拉伊瑪女神的力量，搞不好能找出神樹的對策。
QUEST_LV_0300_20161118_001111	{nl}我代表所有人，向受到拉伊瑪指引來到這裡的啟示者致謝。{nl}以後會再見面吧？
QUEST_LV_0300_20161118_001112	三重城牆一定隱藏著什麼。{nl}我正在調查那是什麼。
QUEST_LV_0300_20161118_001113	啊...那時應該注意聽拉伊瑪女神的話...
QUEST_LV_0300_20161118_001114	也無法說拉伊瑪女神的預言是絕對的。{nl}因為人類介入的話，隨時結局可能會不同。
QUEST_LV_0300_20161118_001115	{nl}其實，不可能有絕對的預言。{nl}若有人能做出絕對的預言，那麼那個人只會非常虛弱。
QUEST_LV_0300_20161118_001116	拉伊瑪女神的預言也並不總是絕對的。{nl}人類的介入可能會造成不同結果。
QUEST_LV_0300_20161118_001117	{nl}仔細想想的話，是不可能有絕對的預言的。{nl}若有絕對的預言，那做出那種預言的人一定會很虛弱。
QUEST_LV_0300_20161118_001118	{nl}反正因為如此，我在想拉伊瑪是不是信賴人類。
QUEST_LV_0300_20161118_001119	在這個三重城牆是發生過什麼事呢...
QUEST_LV_0300_20161118_001120	魔族竟然伸出魔爪到這裡了..
QUEST_LV_0300_20161118_001121	內城壁第8區域的線索是要給其他奎波爾看的重要證據。{nl}不過我很擔心怪物們會毀損。
QUEST_LV_0300_20161118_001122	你願意嗎？{nl}啟示者願意幫忙的話，我就放心了。
QUEST_LV_0300_20161118_001123	我好像知道為什麼拉伊瑪女神會選擇啟示者了。
QUEST_LV_0300_20161118_001124	謝謝你。{nl}這樣應該就可以了。
QUEST_LV_0300_20161118_001125	在這裡很危險，{nl}趕快離開這裡吧。
QUEST_LV_0300_20161118_001126	絕對無法原諒艾保尼風，{nl}就算是為了死在他手裡的部下們...
QUEST_LV_0300_20161118_001127	若遇到王室的人，讓他們來找我。
QUEST_LV_0300_20161118_001128	還想再見你一面
QUEST_LV_0300_20161118_001129	補給兵的靈魂
QUEST_LV_0300_20161118_001130	我以為這裡因為各種緣故，都是些無法進入女神懷抱的靈魂...
QUEST_LV_0300_20161118_001131	{nl}既然來了，就請聽聽我的請求吧。{nl}我是死前在城牆裡運送補給品的補給兵。
QUEST_LV_0300_20161118_001132	{nl}我剛好因為城牆士兵們家人的請求，載著要傳達的物品給士兵們。{nl}偏偏那天是神樹之日。
QUEST_LV_0300_20161118_001133	{nl}那天我死了...城牆的士兵們也都死了...{nl}那時我運送的物品就那樣撒了烏茲米勒索泰路滿地·‧·
QUEST_LV_0300_20161118_001134	{nl}我想帶著那些補給品到女神的懷抱，最後一次傳達給那時一起死掉的士兵們。{nl}請問...可以的話，你願意幫我蒐集那些補給品嗎？
QUEST_LV_0300_20161118_001135	謝謝。{nl}在烏茲米勒索泰路上到處走走的話，會看到裝著補給品的箱子的。
QUEST_LV_0300_20161118_001136	{nl}如果能一起找就好了，但我這樣子變成靈魂後，就無法離開這裡了。
QUEST_LV_0300_20161118_001137	就算是女神的懷抱，裝有家人親情的物品是很珍貴的。{nl}拜託你了。
QUEST_LV_0300_20161118_001138	收集完成了嗎？{nl}
QUEST_LV_0300_20161118_001139	嗯.. 上面好像有血甚麼的樣子..
QUEST_LV_0300_20161118_001140	因為已經過了很久，好像有些問題。{nl}不見的物品比剩餘的物品更多。{nl}
QUEST_LV_0300_20161118_001141	我偶爾會看到怪物們在翻補給品箱子...{nl}好像是它們做的。{nl}
QUEST_LV_0300_20161118_001142	可以幫我找回被怪物搶走的補給品嗎？
QUEST_LV_0300_20161118_001143	真是的...一直向路過的人拜託，真是抱歉。
QUEST_LV_0300_20161118_001144	神樹之日在這附近的士兵應該全都沒生存。
QUEST_LV_0300_20161118_001145	據我記得的，你好像都蒐集來了。{nl}謝謝。
QUEST_LV_0300_20161118_001146	{nl}我現在就帶著這些物品到女神身邊了。{nl}現在才能結束任務啊。
QUEST_LV_0300_20161118_001147	城壁看守士兵的靈魂
QUEST_LV_0300_20161118_001148	啊！竟然有人在這....{nl}
QUEST_LV_0300_20161118_001149	我本來是在這附近的三重城牆工作的士兵，{nl}雖然如你所見，我已經死了只剩下這樣的靈魂...{nl}
QUEST_LV_0300_20161118_001150	一起工作的夥伴們都沒存活啊...{nl}不知道他們現在變得怎樣。{nl}
QUEST_LV_0300_20161118_001151	能順利回到女神的懷抱就好了，但我很怕會在哪裡迷路。{nl}所以我能為了我的夥伴拜託你一下嗎？
QUEST_LV_0300_20161118_001152	原來.. 你是好人呀？{nl}
QUEST_LV_0300_20161118_001153	我想祈求夥伴們的靈魂能順利地指引到女神身邊。{nl}但如你所見，我變成這樣後就不太能移動。{nl}
QUEST_LV_0300_20161118_001154	首先，看丁古丘陵的話，有我的伙伴們的遺物。{nl}幫我蒐集那些遺物吧。
QUEST_LV_0300_20161118_001155	可憐的傢伙們到現在連遺物都沒辦法拿到，{nl}雖然我好像沒資格說...
QUEST_LV_0300_20161118_001156	都找到了嗎？{nl}
QUEST_LV_0300_20161118_001157	有事情待我去完成呢。
QUEST_LV_0300_20161118_001158	這個庫萊嶺有個充滿森林氣息的聖所。{nl}把遺物放到那個聖所，牽引森林氣息上來後，啟動聖所吧。
QUEST_LV_0300_20161118_001159	{nl}在三重城牆中，士兵們死的話，就會蒐集遺物或遺骸這樣子做。{nl}就像慰靈祭。
QUEST_LV_0300_20161118_001160	{nl}雖然已經過了很久，但至少現在想為他們做。
QUEST_LV_0300_20161118_001161	不過得先找到聖所的位置。{nl}神樹之日後，森林氣息就混亂了，聖所的位置變得不明確。{nl}
QUEST_LV_0300_20161118_001162	不過在庫萊中心地注意觀察有森林氣息的地方吧。{nl}一定有哪裡能比其他地方感受到更強烈的氣息的。
QUEST_LV_0300_20161118_001163	應該就在河邊附近..
QUEST_LV_0300_20161118_001164	你做得很好啊。{nl}夥伴們也會感謝你的。
QUEST_LV_0300_20161118_001165	{nl}既然完成掛心的事情了，我現在也要去女神的懷抱。{nl}真的很謝謝你。
QUEST_LV_0300_20161118_001166	偵察兵的靈魂
QUEST_LV_0300_20161118_001167	這裡有很多在神樹之日犧牲的士兵，{nl}我也是其中一個。
QUEST_LV_0300_20161118_001168	{nl}不過自我死後一直有件事很掛心，{nl}所以才沒去女神身邊。
QUEST_LV_0300_20161118_001169	{nl}收到任務後，我就來調查庫萊嶺，結果看到了什麼...{nl}不知道是不是因為死時衝擊太大，所以想不太起來。
QUEST_LV_0300_20161118_001170	{nl}我寫在報告書上，但那個也不見了。
QUEST_LV_0300_20161118_001171	你說要幫助我實在太感謝了。{nl}
QUEST_LV_0300_20161118_001172	不久前我看到在死胡同的怪物拿著紙碎片，{nl}那好像是我的報告書。{nl}
QUEST_LV_0300_20161118_001173	到怪物那裡應該就可以找到。
QUEST_LV_0300_20161118_001174	我死的那一刻真的記得很清楚，{nl}至少這個不會忘記...
QUEST_LV_0300_20161118_001175	沒錯就是這個。
QUEST_LV_0300_20161118_001176	我看看喔..{nl}呃..{nl}
QUEST_LV_0300_20161118_001177	啊！想到了
QUEST_LV_0300_20161118_001178	{nl}我看到充滿神祕氣息的碎片撒了蘇克利吉瑪斯路滿地，{nl}是散發閃耀光芒的碎片。{nl}
QUEST_LV_0300_20161118_001179	因為不知道那是什麼，而不敢隨意觸碰，正要去向上級報告。{nl}現在也沒人可以報告了，我們直接確認如何？
QUEST_LV_0300_20161118_001180	終於能解決掛心的事啦。{nl}
QUEST_LV_0300_20161118_001181	請先去蘇克利吉瑪斯路蒐集那些閃耀的碎片吧，{nl}把碎片蒐集來的話，應該就能知道什麼了。
QUEST_LV_0300_20161118_001182	看情況不對記得趕快逃跑啊！
QUEST_LV_0300_20161118_001183	碎片都收集完成了嗎？{nl}
QUEST_LV_0300_20161118_001184	啊！這..
QUEST_LV_0300_20161118_001185	這是庫萊嶺的神聖晶球，{nl}雖然嚴重破碎了，但沒有錯。{nl}
QUEST_LV_0300_20161118_001186	自三重城牆建立起後，就被遺忘的女神的祭壇上遺留之物品。{nl}現在聽說是沒人記得的某位女神留下的物品。{nl}
QUEST_LV_0300_20161118_001187	這種東西就這樣破碎好像不太好，{nl}復原後再放到祭壇會比較好。
QUEST_LV_0300_20161118_001188	這樣就不容易破掉了吧
QUEST_LV_0300_20161118_001189	{nl}不過以防萬一，先處理一下祭壇附近的怪物，再放回去比較好。{nl}請消滅拉伊奇瑪斯原野的怪物，再把晶球放到祭壇上吧。
QUEST_LV_0300_20161118_001190	{nl}那我現在就回到女神身邊了，{nl}謝謝你幫我解決掛心的事。
QUEST_LV_0300_20161118_001191	被遺忘的女神也會祝福你的。
QUEST_LV_0300_20161118_001192	我那時正在運送補給品，就快抵達城牆了...{nl}想說地震了，一打起精神就變這樣了。
QUEST_LV_0300_20161118_001193	夥伴們被指引到女神那了嗎？{nl}我很擔心是不是在哪裡迷路...
QUEST_LV_0300_20161118_001194	現在說我死掉的那天叫神樹之日，{nl}我算最初的犧牲者嗎？
QUEST_LV_0300_20161118_001195	這個城市真是.. 很令人惋惜吧。{nl}我奉女神的旨意，正在引導遭遇石化霜的靈魂。
QUEST_LV_0300_20161118_001196	無法回到女神懷中的靈魂嘆息聲讓我非常心痛。
QUEST_LV_0300_20161118_001197	如果您以後在旅途中遇到王國相關人士，請一定要幫我轉達。{nl}我們還在這裡忠實地執行任務。{nl}
QUEST_LV_0300_20161118_001198	希望女神的庇護與您同在。
QUEST_LV_0300_20161118_001199	小心一點。石化霜馬上就會襲來。{nl}但我沒辦法知道..{nl}
QUEST_LV_0300_20161118_001200	補給路的石化探測器是否正常運作呢？{nl}
QUEST_LV_0300_20161118_001201	也許能向貝魯克堤廣場中的蕾堤亞將校得到幫助。{nl}奎波爾很難出面處理人類的事，所以就拜託你囉。
QUEST_LV_0300_20161118_001202	已經一度放棄救援，在神樹之日也只能一籌莫展。{nl}如今不能再放棄了。
QUEST_LV_0300_20161118_001203	你就是那個啟示者嗎？{nl}
QUEST_LV_0300_20161118_001204	真可憐。好可憐，{nl}你跟我是一樣的。一旦被束縛就無法解脫。
QUEST_LV_0300_20161118_001205	別怕。{nl}因為我不一樣，我害不了你，而你也害不了我。
QUEST_LV_0300_20161118_001206	可惡，剛才那爆炸聲到底是什麼？
QUEST_LV_0300_20161118_001207	突然傳來一陣爆炸聲，之後怪物便開始肆虐。{nl}該不會是你幹的好事吧？
QUEST_LV_0300_20161118_001208	真的非常感謝您剛才幫助我。{nl}但是外人絕對不能進入這裡。
QUEST_LV_0300_20161118_001209	本來應該馬上驅逐外人的..{nl}既然戴爾魯斯說需要你的幫忙，只好讓你進入。
QUEST_LV_0300_20161118_001210	由於怪物一口起蜂擁而至，我們不但失去屯駐地，而且同伴也傷得很重。{nl}至今從來沒發生過這種事..
QUEST_LV_0300_20161118_001211	自我守護大地要塞以來，至今從未發生過這種事。{nl}我身為王國軍的精銳士兵，這實在太傷自尊了。
QUEST_LV_0300_20161118_001212	接受外人的幫助還是第一次。{nl}本來應該馬上把你趕出去的，這要我怎麼接受..
QUEST_LV_0300_20161118_001213	戴爾魯斯一定有什麼想法。{nl}我很感謝您救了我，但這種時候我也不知道該怎麼做才好。
QUEST_LV_0300_20161118_001214	我只要休息一下很快就能行動。{nl}就算不接受你們的幫忙我也能繼續戰鬥。
QUEST_LV_0300_20161118_001215	前哨區域的人到底有沒有認真巡察？{nl}居然讓外人進來.. 我們才不需要你的幫助。
QUEST_LV_0300_20161118_001216	就算你救了我們，但外人就是外人。{nl}不知道戴爾魯斯有什麼打算，還是請您趕快離開吧。
QUEST_LV_0300_20161118_001217	我只要休息一下，這點傷根本不成問題。{nl}我不需要幫忙，您完成戴爾魯斯交代的事後就趕快離開吧。
QUEST_LV_0300_20161118_001218	我已經做好突擊的準備。{nl}如果您怕的話就退到後面去吧。
QUEST_LV_0300_20161118_001219	報復那些傢伙的時間到了。{nl}只要命令下來我就會馬上突擊！
QUEST_LV_0300_20161118_001220	我只不過是因為剛才的襲擊而大意。{nl}那種怪物我根本不怕！
QUEST_LV_0300_20161118_001221	受這點傷不算什麼，我已經稍作休息不會有問題的。{nl}我只想趕快收復屯駐地！
QUEST_LV_0300_20161118_001222	沒有你的幫助我們也能靠自己收復屯駐地。{nl}真搞不懂戴爾魯斯到底在擔心什麼。
QUEST_LV_0300_20161118_001223	如果怕輸，那就已經輸了。{nl}我們一定要收復屯駐地！
QUEST_LV_0300_20161118_001224	我正在等戴爾魯斯下令。{nl}報酬的時刻到了！
QUEST_LV_0300_20161118_001225	屯駐地不會再被搶走了。{nl}我以王國軍的名譽保證！
QUEST_LV_0300_20161118_001226	沒想到你伸手如此了得。{nl}說真的，我有點吃驚。
QUEST_LV_0300_20161118_001227	雖然心裡很痛快，但借助外人的幫忙讓我心裡很不踏實。{nl}請您快離開吧。
QUEST_LV_0300_20161118_001228	戴爾魯斯說不過問你進入此地的原因，所以我們也不多說什麼。{nl}既然已收復屯駐地，請您馬上離開吧。
QUEST_LV_0300_20161118_001229	現在才是開始。{nl}不知道什麼時候又會來犯，不能掉以輕心。
QUEST_LV_0300_20161118_001230	因為王命的關係，此地原本是禁止外人出入的。{nl}雖然很感謝您，但我們也沒辦法。{nl}
QUEST_LV_0300_20161118_001231	現在請您前往前哨區域。{nl}不然您打算在大地要塞待到什麼時候？
QUEST_LV_0300_20161118_001232	沒有你的幫助我們也能收復屯駐地。{nl}不過，您真是勇猛。
QUEST_LV_0300_20161118_001233	屯駐地不會再被搶走。{nl}而且我們再也不需要接受你這種外人的幫忙。
QUEST_LV_0300_20161118_001234	我打算建議戴爾魯斯加強屯駐地的防守。{nl}我再也不想經歷這種屈辱。
QUEST_LV_0300_20161118_001235	總不能一直休息下去。{nl}說不定怪物會再次來犯，而且也得阻擋像你這樣的外人。
QUEST_LV_0300_20161118_001236	呿，真沒辦法。{nl}看來最好先照他們所說的做。
QUEST_LV_0300_20161118_001237	真傷腦筋。{nl}但是我也不希望眼睜睜看著陷入危機的人不管。
QUEST_LV_0300_20161118_001238	跟那些士兵根本說不通。{nl}我幫了這麼多忙，難道要趕我走嗎？
QUEST_LV_0300_20161118_001239	都已經先照他們所說的做了.. 現在怎麼辦呢？
QUEST_LV_0300_20161118_001240	天啊.. 怎麼可能..{nl}
QUEST_LV_0300_20161118_001241	不，我得振作起來。{nl}如果這樣就被嚇傻，當初就不會進入這裡。{nl}先進入傳點吧。
QUEST_LV_0300_20161118_001242	可怕的詛咒所指的到底是什麼？{nl}還有，剛才那個魔族.. 這個地方到底怎麼回事啊？{nl}
QUEST_LV_0300_20161118_001243	石化霜我看多了，但這我倒是前所未見，實在太嚇人了。{nl}先進入傳點吧。不能就這樣停下腳步。
QUEST_LV_0300_20161118_001244	這是一股非比尋常的巨大力量。{nl}這次我很確定。
QUEST_LV_0300_20161118_001245	那股力量實在太強，甚至令我感到恐懼。{nl}這單眼鏡到底在看什麼呢..
QUEST_LV_0300_20161118_001246	絕對別忘了用紙條留下製作證明書的方法。{nl}如果沒有它，我就必須呆等到你來為止。
QUEST_LV_0300_20161118_001247	你去吸引那老頭的注意力，{nl}我有另外一件事要調查。{nl}
QUEST_LV_0300_20161118_001248	我們在過程中彼此聯絡，暫時分頭行動吧。知道嗎？
QUEST_LV_0300_20161118_001249	你說和艾米諾特約好在決戰地碰面吧？{nl}一起去看看吧。用單眼鏡親眼目睹就能確定。
QUEST_LV_0300_20161118_001250	600年前的人居然還活著，更出人意料的是他和魔族可能是一夥的。{nl}驚人的真相接二連三的爆發，我的頭都痛了。
QUEST_LV_0300_20161118_001251	你最好先大致聽聽艾米諾特的要求。{nl}然後我們趁機在帕拉米祖激戰地碰面。知道了嗎？
QUEST_LV_0300_20161118_001252	真的好險，艾米諾特不知道我的存在。{nl}我會先做好準備，別忘了來帕拉米祖激戰地。
QUEST_LV_0300_20161118_001253	我？ 現在起我要正式開始行動。{nl}多虧有你，我才能得到一些線索，應該很快就能找到。{nl}
QUEST_LV_0300_20161118_001254	多虧艾米諾特，我打聽到很多凱爾利斯騎士團喜歡的東西。{nl}不過我的份還沒準備好，所以我想再待一下。
QUEST_LV_0300_20161118_001255	啊，絕對不要碰防禦魔法陣。{nl}碰到的話，說不定連命都沒了。
QUEST_LV_0300_20161118_001256	露克立斯隊員的靈魂
QUEST_LV_0300_20161118_001257	必須撤退..{nl}要不然會全軍覆沒。
QUEST_LV_0300_20161118_001258	必須趕緊吹起撤退的號角..
QUEST_LV_0300_20161118_001259	守墓人布魯納爾
QUEST_LV_0300_20161118_001260	雖然我度過了幾十年的守山人生活，但紅楓居然紅這麼久，{nl}這是第一次。
QUEST_LV_0300_20161118_001261	調查結束後就告訴我吧！
QUEST_LV_0300_20161118_001262	採藥者 柴吉李斯
QUEST_LV_0300_20161118_001263	我不知道是怎麼回事，{nl}但紅楓一直紅。
QUEST_LV_0300_20161118_001264	{nl}仔細一聽原來只有這附近才這樣啊..
QUEST_LV_0300_20161118_001265	紅楓自神樹之日後就一直這樣了。
QUEST_LV_0300_20161118_001266	樵夫 道維達斯
QUEST_LV_0300_20161118_001267	天氣乾燥對我們這種樵夫來說真的很好啊。
QUEST_LV_0300_20161118_001268	為什麼紅楓一直這樣呢？{nl}雖然對我們這種樵夫來說，很感謝這種乾燥的天氣。
QUEST_LV_0300_20161118_001269	時空法師艾伊達
QUEST_LV_0300_20161118_001270	我受到師父的指示，正在調查這裡的紅楓現象。
QUEST_LV_0300_20161118_001271	因為預測了這個地區的時間流動一片混亂了...{nl}因此，師父指示我進行調查。
QUEST_LV_0300_20161118_001272	{nl}如我所料啊！
QUEST_LV_0300_20161118_001273	奎波爾 麗娜
QUEST_LV_0300_20161118_001274	光憑奎波爾的能力，很難獨自承受這裡這麼多的樹木，{nl}所以才決定注入營養劑。
QUEST_LV_0300_20161118_001275	奎波爾艾格雷
QUEST_LV_0300_20161118_001276	遇到麗娜的話幫我傳話，{nl}再這樣的話我不會放過她...！
QUEST_LV_0300_20161118_001277	難民代表摩爾庫斯
QUEST_LV_0300_20161118_001278	哥哥跟我都是士兵...{nl}但我因為訓練時受傷，提早退伍了...
QUEST_LV_0300_20161118_001279	{nl}所以其實還有點難行動，{nl}不知道這樣子受傷是幸運還是不幸...
QUEST_LV_0300_20161118_001280	硬漢艾維德斯
QUEST_LV_0300_20161118_001281	這裡的紅楓並不尋常，{nl}精神失常的人可能很難承受。
QUEST_LV_0300_20161118_001282	{nl}是來到這裡了沒錯但是...
QUEST_LV_0300_20161118_001283	小女孩嗎？{nl}那小女孩的名字叫做赫莉塔？
QUEST_LV_0300_20161118_001284	{nl}啊，想起來了。{nl}因為爸爸不來你在哭，所以我做了草笛，讓你跟女神祈禱。
QUEST_LV_0300_20161118_001285	{nl}我還以為是真的呢。
QUEST_LV_0300_20161118_001286	小女孩赫莉塔
QUEST_LV_0300_20161118_001287	要製作草苗後父親就會現身。
QUEST_LV_0300_20161118_001288	{nl}那個大叔這樣說的啊！
QUEST_LV_0300_20161118_001289	確實轉達給老師了啊很好！{nl}謝謝你。
QUEST_LV_0300_20161118_001290	{nl}布魯諾納斯總是很好奇我的調查結果，{nl}因為他是這裡土生土長的守山人。
QUEST_LV_0300_20161118_001291	{nl}也告訴他吧，{nl}真的很謝謝你的幫忙。
QUEST_LV_0300_20161118_001292	做事也是要講究順序啊，{nl}我先去找艾伊達再告訴他。
QUEST_LV_0300_20161118_001293	之後看看我整理好的內容，會有幫助的。
QUEST_LV_0300_20161118_001294	在我的守山人生活幾十年來，第一次看到這種紅楓。{nl}這居然是因為時間混亂了...
QUEST_LV_0300_20161118_001295	告訴大師調查內容的話，他會說什麼的。
QUEST_LV_0300_20161118_001296	布魯納爾已經在等了。
QUEST_LV_0300_20161118_001297	只要傳達給艾伊達就行了，{nl}調查內容由我來整理。
QUEST_LV_0300_20161118_001298	難民希達
QUEST_LV_0300_20161118_001299	不然怎麼會到這裡避難，{nl}但這裡也不平靜。
QUEST_LV_0300_20161118_001300	{nl}一無所有的人到哪裡都很難生存吧，{nl}這個世界或那個世界都一樣嗎？
QUEST_LV_0300_20161118_001301	森林不是漸漸死去，{nl}這個紅楓反而是在守護樹木免於因植物暴走而受損，{nl}有奎波爾不知道的問題啊。
QUEST_LV_0300_20161118_001302	無法甩掉可疑的感覺啊，{nl}再去點燃營火的地方看看吧。
QUEST_LV_0300_20161118_001303	夏亞汀的靈魂
QUEST_LV_0300_20161118_001304	維多拉斯竟然會對文件內容感到好奇..
QUEST_LV_0300_20161118_001305	報告顯示出現紅楓現象的娜圖森林附近地區，難民們精神異常了。{nl}我認為應該調查包含精神異常的全面異常紅楓現象。
QUEST_LV_0300_20161118_001306	{nl}所以身為使用時間魔法的人，我立了可能的假設。{nl}所以以那個假設為基礎，派艾伊達去調查。
QUEST_LV_0300_20161118_001307	{nl}我會好好重新整理這個報告書，{nl}你去的路上也幫我那樣子跟艾伊達說吧。
